"ano_eleicao","num_turno","sigla_uf","muni_code","sigla_partido_hoje","total_votes_race","cand_votes","max_votes","runner_up"
"8367",2020,1,"PA",5835,"PSL",118502,655,57384,24267
"8368",2020,1,"PA",5835,"PRTB",118502,24267,57384,24267
"8369",2020,1,"PA",5835,"PTC",118502,273,57384,24267
"8370",2020,1,"PA",5835,"PSOL",118502,2034,57384,24267
"8371",2020,1,"PA",5835,"PATRIOTA",118502,7080,57384,24267
"8372",2020,1,"PA",5835,"PSD",118502,22212,57384,24267
"8373",2020,1,"PA",5835,"AVANTE",118502,4293,57384,24267
"8374",2020,1,"PA",5835,"SOLIDARIEDADE",118502,304,57384,24267
"8375",2020,1,"PA",5851,"PDT",13113,102,6277,4971
"8376",2020,1,"PA",5851,"MDB",13113,6277,6277,4971
"8377",2020,1,"PA",5851,"CIDADANIA",13113,1439,6277,4971
"8378",2020,1,"PA",5851,"DEM",13113,4971,6277,4971
"8379",2020,1,"PA",5851,"PSD",13113,324,6277,4971
"8380",2020,1,"PA",5878,"MDB",16753,6972,9781,6972
"8381",2020,1,"PA",5878,"PSB",16753,9781,9781,6972
"8382",2020,1,"PA",5916,"PDT",20366,408,10147,9811
"8383",2020,1,"PA",5916,"MDB",20366,9811,10147,9811
"8384",2020,1,"PA",5916,"PSC",20366,10147,10147,9811
"8385",2020,1,"PA",5932,"PDT",5243,2798,2798,2445
"8386",2020,1,"PA",5932,"MDB",5243,2445,2798,2445
"8387",2020,1,"PA",5959,"PTB",17172,85,6686,5919
"8388",2020,1,"PA",5959,"PL",17172,5919,6686,5919
"8389",2020,1,"PA",5959,"DEM",17172,2819,6686,5919
"8390",2020,1,"PA",5959,"PRTB",17172,135,6686,5919
"8391",2020,1,"PA",5959,"PTC",17172,96,6686,5919
"8392",2020,1,"PA",5959,"PSB",17172,673,6686,5919
"8393",2020,1,"PA",5959,"PSDB",17172,759,6686,5919
"8394",2020,1,"PA",5959,"AVANTE",17172,6686,6686,5919
"8395",2020,1,"PA",5975,"PDT",22949,6752,8746,6752
"8396",2020,1,"PA",5975,"MDB",22949,5587,8746,6752
"8397",2020,1,"PA",5975,"CIDADANIA",22949,1009,8746,6752
"8398",2020,1,"PA",5975,"PSDB",22949,8746,8746,6752
"8399",2020,1,"PA",5975,"PATRIOTA",22949,695,8746,6752
"8400",2020,1,"PA",5975,"SOLIDARIEDADE",22949,160,8746,6752
"8401",2020,1,"PA",5991,"PDT",10100,1799,5233,3068
"8402",2020,1,"PA",5991,"MDB",10100,5233,5233,3068
"8403",2020,1,"PA",5991,"PSD",10100,3068,5233,3068
"8404",2020,1,"PB",19003,"MDB",3634,1541,1853,1541
"8405",2020,1,"PB",19003,"DEM",3634,1853,1853,1541
"8406",2020,1,"PB",19003,"PSDB",3634,240,1853,1541
"8407",2020,1,"PB",19011,"REPUBLICANOS",6318,3556,3556,2743
"8408",2020,1,"PB",19011,"DEM",6318,2743,3556,2743
"8409",2020,1,"PB",19011,"PATRIOTA",6318,19,3556,2743
"8410",2020,1,"PB",19020,"CIDADANIA",5495,2880,2880,2183
"8411",2020,1,"PB",19020,"DEM",5495,432,2880,2183
"8412",2020,1,"PB",19020,"PROS",5495,2183,2880,2183
"8413",2020,1,"PB",19038,"PTB",3981,2209,2209,1772
"8414",2020,1,"PB",19038,"DEM",3981,1772,2209,1772
"8415",2020,1,"PB",19046,"PDT",4499,2504,2504,1995
"8416",2020,1,"PB",19046,"MDB",4499,1995,2504,1995
"8417",2020,1,"PB",19054,"PP",16563,7000,7000,4969
"8418",2020,1,"PB",19054,"PDT",16563,4594,7000,4969
"8419",2020,1,"PB",19054,"PL",16563,4969,7000,4969
"8420",2020,1,"PB",19062,"CIDADANIA",5309,2064,3245,2064
"8421",2020,1,"PB",19062,"PSDB",5309,3245,3245,2064
"8422",2020,1,"PB",19070,"CIDADANIA",12127,8286,8286,3632
"8423",2020,1,"PB",19070,"PSDB",12127,3632,8286,3632
"8424",2020,1,"PB",19070,"PSOL",12127,165,8286,3632
"8425",2020,1,"PB",19070,"PROS",12127,44,8286,3632
"8426",2020,1,"PB",19089,"PL",5580,3185,3185,2395
"8427",2020,1,"PB",19089,"DEM",5580,2395,3185,2395
"8428",2020,1,"PB",19097,"CIDADANIA",9215,4184,5031,4184
"8429",2020,1,"PB",19097,"PSDB",9215,5031,5031,4184
"8430",2020,1,"PB",19100,"REPUBLICANOS",4685,2306,2379,2306
"8431",2020,1,"PB",19100,"PP",4685,2379,2379,2306
"8432",2020,1,"PB",19119,"MDB",14654,7707,7707,6884
"8433",2020,1,"PB",19119,"PODE",14654,6884,7707,6884
"8434",2020,1,"PB",19119,"PSOL",14654,63,7707,6884
"8435",2020,1,"PB",19127,"PDT",3608,1862,1862,1746
"8436",2020,1,"PB",19127,"PSDB",3608,1746,1862,1746
"8437",2020,1,"PB",19135,"PP",7260,7260,7260,NA
"8438",2020,1,"PB",19143,"CIDADANIA",3679,1975,1975,1704
"8439",2020,1,"PB",19143,"PSDB",3679,1704,1975,1704
"8440",2020,1,"PB",19151,"CIDADANIA",11000,5231,5577,5231
"8441",2020,1,"PB",19151,"PSDB",11000,5577,5577,5231
"8442",2020,1,"PB",19151,"PCdoB",11000,192,5577,5231
"8443",2020,1,"PB",19160,"PSB",3496,1372,2124,1372
"8444",2020,1,"PB",19160,"PSDB",3496,2124,2124,1372
"8445",2020,1,"PB",19178,"MDB",6033,1673,4360,1673
"8446",2020,1,"PB",19178,"AVANTE",6033,4360,4360,1673
"8447",2020,1,"PB",19186,"CIDADANIA",3525,2136,2136,1389
"8448",2020,1,"PB",19186,"PSB",3525,1389,2136,1389
"8449",2020,1,"PB",19194,"PP",10692,5435,5435,5257
"8450",2020,1,"PB",19194,"MDB",10692,5257,5435,5257
"8451",2020,1,"PB",19208,"PDT",2802,1289,1513,1289
"8452",2020,1,"PB",19208,"PSDB",2802,1513,1513,1289
"8453",2020,1,"PB",19216,"PDT",13610,160,7248,6040
"8454",2020,1,"PB",19216,"PSC",13610,7248,7248,6040
"8455",2020,1,"PB",19216,"PL",13610,162,7248,6040
"8456",2020,1,"PB",19216,"PSDB",13610,6040,7248,6040
"8457",2020,1,"PB",19224,"PSD",2716,1514,1514,1202
"8458",2020,1,"PB",19224,"PROS",2716,1202,1514,1202
"8459",2020,1,"PB",19232,"MDB",4481,1460,2810,1460
"8460",2020,1,"PB",19232,"CIDADANIA",4481,2810,2810,1460
"8461",2020,1,"PB",19232,"PSB",4481,211,2810,1460
"8462",2020,1,"PB",19240,"MDB",3616,1761,1761,1761
"8463",2020,1,"PB",19240,"REDE",3616,94,1761,1761
"8464",2020,1,"PB",19240,"DEM",3616,1761,1761,1761
"8465",2020,1,"PB",19259,"PT",5905,83,5788,83
"8466",2020,1,"PB",19259,"DC",5905,34,5788,83
"8467",2020,1,"PB",19259,"PSDB",5905,5788,5788,83
"8468",2020,1,"PB",19267,"PP",2410,813,813,806
"8469",2020,1,"PB",19267,"PDT",2410,806,813,806
"8470",2020,1,"PB",19267,"CIDADANIA",2410,791,813,806
"8471",2020,1,"PB",19275,"PDT",3660,1349,1572,1349
"8472",2020,1,"PB",19275,"MDB",3660,29,1572,1349
"8473",2020,1,"PB",19275,"PSC",3660,710,1572,1349
"8474",2020,1,"PB",19275,"CIDADANIA",3660,1572,1572,1349
"8475",2020,1,"PB",19283,"PL",2898,1296,1602,1296
"8476",2020,1,"PB",19283,"CIDADANIA",2898,1602,1602,1296
"8477",2020,1,"PB",19291,"DEM",6155,3642,3642,2513
"8478",2020,1,"PB",19291,"PSDB",6155,2513,3642,2513
"8479",2020,1,"PB",19305,"PDT",3609,1673,1936,1673
"8480",2020,1,"PB",19305,"PSB",3609,1936,1936,1673
"8481",2020,1,"PB",19313,"PT",13212,128,7693,5391
"8482",2020,1,"PB",19313,"MDB",13212,7693,7693,5391
"8483",2020,1,"PB",19313,"DEM",13212,5391,7693,5391
"8484",2020,1,"PB",19321,"PTB",3265,1842,1842,1423
"8485",2020,1,"PB",19321,"DEM",3265,1423,1842,1423
"8486",2020,1,"PB",19330,"PP",8780,3575,4840,3575
"8487",2020,1,"PB",19330,"PT",8780,365,4840,3575
"8488",2020,1,"PB",19330,"DEM",8780,4840,4840,3575
"8489",2020,1,"PB",19348,"MDB",2030,641,1389,641
"8490",2020,1,"PB",19348,"PSDB",2030,1389,1389,641
"8491",2020,1,"PB",19356,"CIDADANIA",2958,2958,2958,NA
"8492",2020,1,"PB",19364,"PT",4991,149,2548,2294
"8493",2020,1,"PB",19364,"PSB",4991,2294,2548,2294
"8494",2020,1,"PB",19364,"PSDB",4991,2548,2548,2294
"8495",2020,1,"PB",19372,"REPUBLICANOS",53817,2731,21103,12939
"8496",2020,1,"PB",19372,"PP",53817,12939,21103,12939
"8497",2020,1,"PB",19372,"PDT",53817,21103,21103,12939
"8498",2020,1,"PB",19372,"DEM",53817,10366,21103,12939
"8499",2020,1,"PB",19372,"PATRIOTA",53817,1483,21103,12939
"8500",2020,1,"PB",19372,"PCdoB",53817,4295,21103,12939
"8501",2020,1,"PB",19372,"AVANTE",53817,385,21103,12939
"8502",2020,1,"PB",19372,"SOLIDARIEDADE",53817,515,21103,12939
"8503",2020,1,"PB",19380,"PODE",3223,1886,1886,1337
"8504",2020,1,"PB",19380,"PL",3223,1337,1886,1337
"8505",2020,1,"PB",19399,"PDT",10351,6064,6064,4076
"8506",2020,1,"PB",19399,"CIDADANIA",10351,4076,6064,4076
"8507",2020,1,"PB",19399,"PRTB",10351,180,6064,4076
"8508",2020,1,"PB",19399,"PSOL",10351,31,6064,4076
"8509",2020,1,"PB",19402,"PL",3196,1343,1853,1343
"8510",2020,1,"PB",19402,"CIDADANIA",3196,1853,1853,1343
"8511",2020,1,"PB",19410,"PL",5486,3425,3425,2061
"8512",2020,1,"PB",19410,"PSB",5486,2061,3425,2061
"8513",2020,1,"PB",19429,"PL",2678,1349,1349,1329
"8514",2020,1,"PB",19429,"CIDADANIA",2678,1329,1349,1329
"8515",2020,1,"PB",19437,"REPUBLICANOS",4347,2401,2401,1946
"8516",2020,1,"PB",19437,"SOLIDARIEDADE",4347,1946,2401,1946
"8517",2020,1,"PB",19445,"PP",2205,1997,1997,208
"8518",2020,1,"PB",19445,"PROS",2205,208,1997,208
"8519",2020,1,"PB",19453,"PP",2610,1546,1546,1064
"8520",2020,1,"PB",19453,"DEM",2610,1064,1546,1064
"8521",2020,1,"PB",19461,"PDT",5096,2349,2747,2349
"8522",2020,1,"PB",19461,"PSDB",5096,2747,2747,2349
"8523",2020,1,"PB",19470,"PL",3619,545,3074,545
"8524",2020,1,"PB",19470,"DEM",3619,3074,3074,545
"8525",2020,1,"PB",19488,"REPUBLICANOS",2841,1582,1582,1259
"8526",2020,1,"PB",19488,"PL",2841,1259,1582,1259
"8527",2020,1,"PB",19496,"PODE",5898,3436,3436,2462
"8528",2020,1,"PB",19496,"CIDADANIA",5898,2462,3436,2462
"8529",2020,1,"PB",19500,"PP",2612,1224,1388,1224
"8530",2020,1,"PB",19500,"CIDADANIA",2612,1388,1388,1224
"8531",2020,1,"PB",19518,"PSDB",11848,4758,7090,4758
"8532",2020,1,"PB",19518,"PSD",11848,7090,7090,4758
"8533",2020,1,"PB",19526,"CIDADANIA",3293,1968,1968,1325
"8534",2020,1,"PB",19526,"AVANTE",3293,1325,1968,1325
"8535",2020,1,"PB",19534,"PTB",4683,2438,2438,2222
"8536",2020,1,"PB",19534,"CIDADANIA",4683,2222,2438,2222
"8537",2020,1,"PB",19534,"PCdoB",4683,23,2438,2222
"8538",2020,1,"PB",19542,"PL",1827,1478,1478,349
"8539",2020,1,"PB",19542,"DEM",1827,349,1478,349
"8540",2020,1,"PB",19550,"MDB",3711,1167,1305,1239
"8541",2020,1,"PB",19550,"CIDADANIA",3711,1305,1305,1239
"8542",2020,1,"PB",19550,"AVANTE",3711,1239,1305,1239
"8543",2020,1,"PB",19569,"REPUBLICANOS",3167,1329,1838,1329
"8544",2020,1,"PB",19569,"PDT",3167,1838,1838,1329
"8545",2020,1,"PB",19577,"PL",8554,4170,4384,4170
"8546",2020,1,"PB",19577,"PSDB",8554,4384,4384,4170
"8547",2020,1,"PB",19585,"PDT",2333,1021,1312,1021
"8548",2020,1,"PB",19585,"DEM",2333,1312,1312,1021
"8549",2020,1,"PB",19593,"PDT",5037,22,2801,2197
"8550",2020,1,"PB",19593,"PT",5037,17,2801,2197
"8551",2020,1,"PB",19593,"DEM",5037,2197,2801,2197
"8552",2020,1,"PB",19593,"PSDB",5037,2801,2801,2197
"8553",2020,1,"PB",19607,"PL",4563,3066,3066,1497
"8554",2020,1,"PB",19607,"PSB",4563,1497,3066,1497
"8555",2020,1,"PB",19615,"MDB",13194,4522,8672,4522
"8556",2020,1,"PB",19615,"DEM",13194,8672,8672,4522
"8557",2020,1,"PB",19623,"PL",2972,757,2215,757
"8558",2020,1,"PB",19623,"PSDB",2972,2215,2215,757
"8559",2020,1,"PB",19631,"PT",3946,304,3642,304
"8560",2020,1,"PB",19631,"CIDADANIA",3946,3642,3642,304
"8561",2020,1,"PB",19640,"PTB",3255,1930,1930,1325
"8562",2020,1,"PB",19640,"SOLIDARIEDADE",3255,1325,1930,1325
"8563",2020,1,"PB",19658,"PDT",31499,3153,21397,3843
"8564",2020,1,"PB",19658,"PT",31499,286,21397,3843
"8565",2020,1,"PB",19658,"MDB",31499,3843,21397,3843
"8566",2020,1,"PB",19658,"DEM",31499,21397,21397,3843
"8567",2020,1,"PB",19658,"DC",31499,195,21397,3843
"8568",2020,1,"PB",19658,"PSB",31499,279,21397,3843
"8569",2020,1,"PB",19658,"PSOL",31499,2346,21397,3843
"8570",2020,1,"PB",19666,"PP",2156,1571,1571,585
"8571",2020,1,"PB",19666,"PSDB",2156,585,1571,585
"8572",2020,1,"PB",19674,"PP",2878,2878,2878,NA
"8573",2020,1,"PB",19682,"REPUBLICANOS",2306,1616,1616,690
"8574",2020,1,"PB",19682,"PCdoB",2306,690,1616,690
"8575",2020,1,"PB",19690,"MDB",3182,2200,2200,982
"8576",2020,1,"PB",19690,"PL",3182,982,2200,982
"8577",2020,1,"PB",19704,"DEM",1650,943,943,707
"8578",2020,1,"PB",19704,"PCdoB",1650,707,943,707
"8579",2020,1,"PB",19712,"MDB",10928,4545,6383,4545
"8580",2020,1,"PB",19712,"CIDADANIA",10928,6383,6383,4545
"8581",2020,1,"PB",19720,"PL",1879,1337,1337,542
"8582",2020,1,"PB",19720,"PSD",1879,542,1337,542
"8583",2020,1,"PB",19739,"PL",5009,2576,2576,2433
"8584",2020,1,"PB",19739,"PSB",5009,2433,2576,2433
"8585",2020,1,"PB",19747,"PP",4329,1799,2530,1799
"8586",2020,1,"PB",19747,"CIDADANIA",4329,2530,2530,1799
"8587",2020,1,"PB",19755,"PP",34140,16416,16416,12688
"8588",2020,1,"PB",19755,"CIDADANIA",34140,12688,16416,12688
"8589",2020,1,"PB",19755,"PSB",34140,5036,16416,12688
"8590",2020,1,"PB",19763,"PP",4028,1863,2165,1863
"8591",2020,1,"PB",19763,"PSD",4028,2165,2165,1863
"8592",2020,1,"PB",19771,"MDB",4227,2063,2063,1249
"8593",2020,1,"PB",19771,"PL",4227,1249,2063,1249
"8594",2020,1,"PB",19771,"CIDADANIA",4227,915,2063,1249
"8595",2020,1,"PB",19780,"PT",5935,735,2627,2573
"8596",2020,1,"PB",19780,"CIDADANIA",5935,2573,2627,2573
"8597",2020,1,"PB",19780,"PSD",5935,2627,2627,2573
"8598",2020,1,"PB",19798,"CIDADANIA",5042,2252,2790,2252
"8599",2020,1,"PB",19798,"PSDB",5042,2790,2790,2252
"8600",2020,1,"PB",19801,"PP",4104,2257,2257,1847
"8601",2020,1,"PB",19801,"PTB",4104,1847,2257,1847
"8602",2020,1,"PB",19810,"PSL",204342,9847,111526,44313
"8603",2020,1,"PB",19810,"PODE",204342,44313,111526,44313
"8604",2020,1,"PB",19810,"PSOL",204342,5241,111526,44313
"8605",2020,1,"PB",19810,"PSD",204342,111526,111526,44313
"8606",2020,1,"PB",19810,"PCdoB",204342,33415,111526,44313
"8607",2020,1,"PB",19828,"PCdoB",2063,894,1169,894
"8608",2020,1,"PB",19828,"PROS",2063,1169,1169,894
"8609",2020,1,"PB",19836,"PP",2090,58,1184,848
"8610",2020,1,"PB",19836,"PL",2090,1184,1184,848
"8611",2020,1,"PB",19836,"PV",2090,848,1184,848
"8612",2020,1,"PB",19844,"PL",5553,3356,3356,2197
"8613",2020,1,"PB",19844,"PSD",5553,2197,3356,2197
"8614",2020,1,"PB",19852,"REPUBLICANOS",4420,2172,2248,2172
"8615",2020,1,"PB",19852,"DEM",4420,2248,2248,2172
"8616",2020,1,"PB",19860,"PODE",3496,1811,1811,1685
"8617",2020,1,"PB",19860,"DEM",3496,1685,1811,1685
"8618",2020,1,"PB",19879,"PT",15567,5336,10231,5336
"8619",2020,1,"PB",19879,"DEM",15567,10231,10231,5336
"8620",2020,1,"PB",19887,"CIDADANIA",3737,2843,2843,894
"8621",2020,1,"PB",19887,"PRTB",3737,894,2843,894
"8622",2020,1,"PB",19895,"PP",11481,5310,6171,5310
"8623",2020,1,"PB",19895,"PSDB",11481,6171,6171,5310
"8624",2020,1,"PB",19909,"PSB",1908,941,967,941
"8625",2020,1,"PB",19909,"PROS",1908,967,967,941
"8626",2020,1,"PB",19917,"PDT",4424,490,2518,1416
"8627",2020,1,"PB",19917,"PL",4424,2518,2518,1416
"8628",2020,1,"PB",19917,"DEM",4424,1416,2518,1416
"8629",2020,1,"PB",19925,"PDT",2447,620,1827,620
"8630",2020,1,"PB",19925,"PSB",2447,1827,1827,620
"8631",2020,1,"PB",19933,"PP",16588,45,6794,5740
"8632",2020,1,"PB",19933,"PSC",16588,47,6794,5740
"8633",2020,1,"PB",19933,"CIDADANIA",16588,3820,6794,5740
"8634",2020,1,"PB",19933,"PSB",16588,5740,6794,5740
"8635",2020,1,"PB",19933,"SOLIDARIEDADE",16588,142,6794,5740
"8636",2020,1,"PB",19933,"PROS",16588,6794,6794,5740
"8637",2020,1,"PB",19941,"REPUBLICANOS",4435,535,3203,697
"8638",2020,1,"PB",19941,"PDT",4435,3203,3203,697
"8639",2020,1,"PB",19941,"PROS",4435,697,3203,697
"8640",2020,1,"PB",19950,"PDT",4366,2118,2235,2118
"8641",2020,1,"PB",19950,"PRTB",4366,13,2235,2118
"8642",2020,1,"PB",19950,"PSB",4366,2235,2235,2118
"8643",2020,1,"PB",19968,"DEM",5442,2965,2965,2477
"8644",2020,1,"PB",19968,"PSDB",5442,2477,2965,2477
"8645",2020,1,"PB",19976,"PDT",9382,5126,5126,4256
"8646",2020,1,"PB",19976,"PSDB",9382,4256,5126,4256
"8647",2020,1,"PB",19984,"REPUBLICANOS",4035,2979,2979,1056
"8648",2020,1,"PB",19984,"PSB",4035,1056,2979,1056
"8649",2020,1,"PB",19992,"REPUBLICANOS",12848,2693,6319,3836
"8650",2020,1,"PB",19992,"PDT",12848,3836,6319,3836
"8651",2020,1,"PB",19992,"DEM",12848,6319,6319,3836
"8652",2020,1,"PB",20001,"CIDADANIA",5436,2892,2892,2544
"8653",2020,1,"PB",20001,"DEM",5436,2544,2892,2544
"8654",2020,1,"PB",20010,"PP",5123,1313,3136,1313
"8655",2020,1,"PB",20010,"PL",5123,674,3136,1313
"8656",2020,1,"PB",20010,"CIDADANIA",5123,3136,3136,1313
"8657",2020,1,"PB",20036,"PDT",13412,370,6742,6300
"8658",2020,1,"PB",20036,"MDB",13412,6300,6742,6300
"8659",2020,1,"PB",20036,"CIDADANIA",13412,6742,6742,6300
"8660",2020,1,"PB",20052,"CIDADANIA",4640,2297,2343,2297
"8661",2020,1,"PB",20052,"PSDB",4640,2343,2343,2297
"8662",2020,1,"PB",20079,"PSC",1899,867,1032,867
"8663",2020,1,"PB",20079,"AVANTE",1899,1032,1032,867
"8664",2020,1,"PB",20095,"REPUBLICANOS",6113,3577,3577,2536
"8665",2020,1,"PB",20095,"CIDADANIA",6113,2536,3577,2536
"8666",2020,1,"PB",20117,"MDB",2407,1521,1521,886
"8667",2020,1,"PB",20117,"PATRIOTA",2407,886,1521,886
"8668",2020,1,"PB",20133,"REPUBLICANOS",4441,1699,2203,1699
"8669",2020,1,"PB",20133,"PODE",4441,2203,2203,1699
"8670",2020,1,"PB",20133,"CIDADANIA",4441,539,2203,1699
"8671",2020,1,"PB",20150,"MDB",7032,1870,2758,2404
"8672",2020,1,"PB",20150,"CIDADANIA",7032,2404,2758,2404
"8673",2020,1,"PB",20150,"PSD",7032,2758,2758,2404
"8674",2020,1,"PB",20176,"PT",2902,37,1868,997
"8675",2020,1,"PB",20176,"MDB",2902,1868,1868,997
"8676",2020,1,"PB",20176,"CIDADANIA",2902,997,1868,997
"8677",2020,1,"PB",20192,"REPUBLICANOS",2878,1244,1634,1244
"8678",2020,1,"PB",20192,"CIDADANIA",2878,1634,1634,1244
"8679",2020,1,"PB",20214,"PP",19114,12077,12077,6853
"8680",2020,1,"PB",20214,"PSL",19114,184,12077,6853
"8681",2020,1,"PB",20214,"SOLIDARIEDADE",19114,6853,12077,6853
"8682",2020,1,"PB",20230,"PTB",7541,2460,2811,2460
"8683",2020,1,"PB",20230,"MDB",7541,2811,2811,2460
"8684",2020,1,"PB",20230,"CIDADANIA",7541,2270,2811,2460
"8685",2020,1,"PB",20257,"MDB",2380,748,1632,748
"8686",2020,1,"PB",20257,"CIDADANIA",2380,1632,1632,748
"8687",2020,1,"PB",20273,"PDT",32275,6721,14646,10908
"8688",2020,1,"PB",20273,"MDB",32275,10908,14646,10908
"8689",2020,1,"PB",20273,"PSDB",32275,14646,14646,10908
"8690",2020,1,"PB",20290,"PDT",9072,4871,4871,3161
"8691",2020,1,"PB",20290,"PL",9072,1040,4871,3161
"8692",2020,1,"PB",20290,"CIDADANIA",9072,3161,4871,3161
"8693",2020,1,"PB",20311,"REPUBLICANOS",2620,1647,1647,834
"8694",2020,1,"PB",20311,"PT",2620,834,1647,834
"8695",2020,1,"PB",20311,"PTC",2620,139,1647,834
"8696",2020,1,"PB",20338,"CIDADANIA",4606,2690,2690,1916
"8697",2020,1,"PB",20338,"AVANTE",4606,1916,2690,1916
"8698",2020,1,"PB",20354,"CIDADANIA",6854,2711,4143,2711
"8699",2020,1,"PB",20354,"PSD",6854,4143,4143,2711
"8700",2020,1,"PB",20370,"PP",11651,3608,4467,3608
"8701",2020,1,"PB",20370,"PDT",11651,4467,4467,3608
"8702",2020,1,"PB",20370,"PROS",11651,3576,4467,3608
"8703",2020,1,"PB",20397,"MDB",14705,355,7834,6447
"8704",2020,1,"PB",20397,"PSC",14705,69,7834,6447
"8705",2020,1,"PB",20397,"CIDADANIA",14705,7834,7834,6447
"8706",2020,1,"PB",20397,"PROS",14705,6447,7834,6447
"8707",2020,1,"PB",20419,"PDT",12866,4285,6052,4285
"8708",2020,1,"PB",20419,"CIDADANIA",12866,2072,6052,4285
"8709",2020,1,"PB",20419,"DEM",12866,6052,6052,4285
"8710",2020,1,"PB",20419,"PRTB",12866,61,6052,4285
"8711",2020,1,"PB",20419,"PSOL",12866,396,6052,4285
"8712",2020,1,"PB",20435,"CIDADANIA",10186,2080,8106,2080
"8713",2020,1,"PB",20435,"DEM",10186,8106,8106,2080
"8714",2020,1,"PB",20451,"PSC",6711,3694,3694,3017
"8715",2020,1,"PB",20451,"CIDADANIA",6711,3017,3694,3017
"8716",2020,1,"PB",20478,"PDT",10470,5043,5043,3935
"8717",2020,1,"PB",20478,"PTB",10470,3935,5043,3935
"8718",2020,1,"PB",20478,"PV",10470,1492,5043,3935
"8719",2020,1,"PB",20494,"PP",5987,2803,3184,2803
"8720",2020,1,"PB",20494,"CIDADANIA",5987,3184,3184,2803
"8721",2020,1,"PB",20516,"PP",364851,75610,75610,60615
"8722",2020,1,"PB",20516,"PT",364851,5431,75610,60615
"8723",2020,1,"PB",20516,"MDB",364851,60615,75610,60615
"8724",2020,1,"PB",20516,"PSTU",364851,345,75610,60615
"8725",2020,1,"PB",20516,"REDE",364851,949,75610,60615
"8726",2020,1,"PB",20516,"DEM",364851,15582,75610,60615
"8727",2020,1,"PB",20516,"PCO",364851,82,75610,60615
"8728",2020,1,"PB",20516,"PSB",364851,38969,75610,60615
"8729",2020,1,"PB",20516,"PV",364851,47157,75610,60615
"8730",2020,1,"PB",20516,"PSDB",364851,59730,75610,60615
"8731",2020,1,"PB",20516,"PSOL",364851,2403,75610,60615
"8732",2020,1,"PB",20516,"PATRIOTA",364851,50801,75610,60615
"8733",2020,1,"PB",20516,"SOLIDARIEDADE",364851,6312,75610,60615
"8734",2020,1,"PB",20516,"UP",364851,865,75610,60615
"8735",2020,1,"PB",20532,"CIDADANIA",6210,337,2979,2894
"8736",2020,1,"PB",20532,"PSD",6210,2894,2979,2894
"8737",2020,1,"PB",20532,"SOLIDARIEDADE",6210,2979,2979,2894
"8738",2020,1,"PB",20559,"PDT",9843,232,6500,3111
"8739",2020,1,"PB",20559,"DEM",9843,3111,6500,3111
"8740",2020,1,"PB",20559,"AVANTE",9843,6500,6500,3111
"8741",2020,1,"PB",20575,"REPUBLICANOS",4578,1791,2787,1791
"8742",2020,1,"PB",20575,"DEM",4578,2787,2787,1791
"8743",2020,1,"PB",20591,"MDB",7742,10,4241,3491
"8744",2020,1,"PB",20591,"CIDADANIA",7742,3491,4241,3491
"8745",2020,1,"PB",20591,"PSDB",7742,4241,4241,3491
"8746",2020,1,"PB",20613,"MDB",5932,20,3429,2146
"8747",2020,1,"PB",20613,"PL",5932,199,3429,2146
"8748",2020,1,"PB",20613,"CIDADANIA",5932,3429,3429,2146
"8749",2020,1,"PB",20613,"PSD",5932,138,3429,2146
"8750",2020,1,"PB",20613,"AVANTE",5932,2146,3429,2146
"8751",2020,1,"PB",20630,"REPUBLICANOS",3783,2800,2800,983
"8752",2020,1,"PB",20630,"PSB",3783,983,2800,983
"8753",2020,1,"PB",20656,"REPUBLICANOS",5867,2880,2987,2880
"8754",2020,1,"PB",20656,"PSD",5867,2987,2987,2880
"8755",2020,1,"PB",20672,"CIDADANIA",14876,2410,12466,2410
"8756",2020,1,"PB",20672,"PSDB",14876,12466,12466,2410
"8757",2020,1,"PB",20699,"CIDADANIA",3878,2050,2050,1828
"8758",2020,1,"PB",20699,"AVANTE",3878,1828,2050,1828
"8759",2020,1,"PB",20710,"REPUBLICANOS",4524,533,2286,1705
"8760",2020,1,"PB",20710,"PL",4524,2286,2286,1705
"8761",2020,1,"PB",20710,"DEM",4524,1705,2286,1705
"8762",2020,1,"PB",20737,"PT",9763,6,5148,4471
"8763",2020,1,"PB",20737,"DEM",9763,4471,5148,4471
"8764",2020,1,"PB",20737,"PATRIOTA",9763,68,5148,4471
"8765",2020,1,"PB",20737,"PCdoB",9763,70,5148,4471
"8766",2020,1,"PB",20737,"SOLIDARIEDADE",9763,5148,5148,4471
"8767",2020,1,"PB",20753,"REPUBLICANOS",3312,1713,1713,1579
"8768",2020,1,"PB",20753,"MDB",3312,20,1713,1579
"8769",2020,1,"PB",20753,"AVANTE",3312,1579,1713,1579
"8770",2020,1,"PB",20770,"PDT",4234,2777,2777,1457
"8771",2020,1,"PB",20770,"PL",4234,1457,2777,1457
"8772",2020,1,"PB",20796,"PP",23832,8841,14991,8841
"8773",2020,1,"PB",20796,"CIDADANIA",23832,14991,14991,8841
"8774",2020,1,"PB",20818,"DEM",6920,3261,3659,3261
"8775",2020,1,"PB",20818,"PSDB",6920,3659,3659,3261
"8776",2020,1,"PB",20834,"PP",13641,5671,6263,5671
"8777",2020,1,"PB",20834,"PT",13641,394,6263,5671
"8778",2020,1,"PB",20834,"PSL",13641,207,6263,5671
"8779",2020,1,"PB",20834,"PSC",13641,62,6263,5671
