;ANO_ELEICAO;SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NM_URNA_CANDIDATO;CD_SITUACAO_CANDIDATURA;SG_PARTIDO;NR_IDADE_DATA_POSSE;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;DS_COR_RACA;DS_OCUPACAO;VR_DESPESA_MAX_CAMPANHA;ST_REELEICAO;ST_DECLARAR_BENS;ST_CANDIDATO_INSERIDO_URNA;VR_BEM_CANDIDATO;DS_SIT_TOT_TURNO;QT_VOTOS_NOMINAIS;eleito;Prob_0;Prob_1
302;2020;SP;SÃO PAULO;VEREADOR;250000651070;VERA ANDREOLI;12;DEM;57;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENFERMEIRO;3675197.12;N;S;SIM;1218035.0;SUPLENTE;511.0;0;0.9688392368636745;0.03116076313632558
303;2020;SP;SÃO PAULO;VEREADOR;250000754041;POLICIAL LUCÉLIA;12;PSL;43;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;3675197.12;N;S;SIM;143403.0;SUPLENTE;948.0;0;0.9410172127996701;0.05898278720032989
304;2020;SP;SÃO PAULO;VEREADOR;250000641028;LÚCIO CHAMA;12;PL;49;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;67456.27;SUPLENTE;963.0;0;0.959960820249538;0.040039179750462
305;2020;SP;SÃO PAULO;VEREADOR;250000688233;LUIZ RENATO;12;NOVO;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;465724.02;SUPLENTE;1127.0;0;0.9368590105677442;0.06314098943225577
306;2020;SP;SÃO PAULO;VEREADOR;250001119906;RONALDO CESAR;12;PDT;40;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;ANALISTA DE SISTEMAS;3675197.12;N;S;SIM;116237.22;NÃO ELEITO;430.0;0;0.929568432311597;0.07043156768840293
307;2020;SP;SÃO PAULO;VEREADOR;250001123278;INEUVA GINE;12;PSB;61;FEMININO;ENSINO FUNDAMENTAL COMPLETO;VIÚVO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;287000.0;SUPLENTE;103.0;0;0.9802904434094681;0.01970955659053181
308;2020;SP;SÃO PAULO;VEREADOR;250001206041;SARGENTO ALEXANDRE;12;AVANTE;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;999000.0;NÃO ELEITO;5144.0;0;0.9567576640555193;0.04324233594448068
309;2020;SP;SÃO PAULO;VEREADOR;250001159240;VLADIMIR ISIDORO;12;PROS;59;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;3675197.12;N;S;SIM;14800.0;NÃO ELEITO;165.0;0;0.9789474051897897;0.021052594810210244
310;2020;SP;SÃO PAULO;VEREADOR;250000706716;RICARDO VIEIRA;12;PV;51;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;350000.0;SUPLENTE;133.0;0;0.9624140444288694;0.0375859555711307
311;2020;SP;SÃO PAULO;VEREADOR;250001159203;OLAVO DO LIBERTA;12;PROS;46;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;3675197.12;N;S;SIM;10000.0;NÃO ELEITO;889.0;0;0.9523475195586526;0.047652480441347414
312;2020;SP;SÃO PAULO;VEREADOR;250000919173;GILSON BARRETO;12;PSDB;76;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;4070886.4200000004;SUPLENTE;17540.0;0;0.9824874439301492;0.017512556069850752
313;2020;SP;SÃO PAULO;VEREADOR;250000811430;CRIS ABREU;12;PODE;48;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;97800.0;SUPLENTE;2299.0;0;0.9570625223304293;0.042937477669570685
314;2020;SP;SÃO PAULO;VEREADOR;250001016171;MESSINA;12;PSD;61;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;28.92;SUPLENTE;3060.0;0;0.981537987102231;0.018462012897769033
315;2020;SP;SÃO PAULO;VEREADOR;250001016191;POLICE NETO;12;PSD;48;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;VEREADOR;3675197.12;S;S;SIM;79192.37;SUPLENTE;21608.0;0;0.9572409728281552;0.042759027171844786
316;2020;SP;SÃO PAULO;VEREADOR;250000919224;BEL OLIVEIRA;12;PSDB;63;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;ENFERMEIRO;3675197.12;N;S;SIM;39000.0;SUPLENTE;158.0;0;0.9835954803356818;0.016404519664318194
317;2020;SP;SÃO PAULO;VEREADOR;250001016158;ELTON TONY PONDÉ;12;PSD;31;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SOCIÓLOGO;3675197.12;N;S;SIM;38609.44;SUPLENTE;1405.0;0;0.8821978172365985;0.11780218276340146
318;2020;SP;SÃO PAULO;VEREADOR;250000641045;WELLINGTON ALVES;12;PL;26;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);PARDA;MÚSICO;3675197.12;N;S;SIM;3013.21;SUPLENTE;762.0;0;0.8448498045585003;0.1551501954414997
319;2020;SP;SÃO PAULO;VEREADOR;250000789524;RICARDO MARIA;12;PT;58;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;231000.0;NÃO ELEITO;0.0;0;0.9764745607227152;0.023525439277284742
320;2020;SP;SÃO PAULO;VEREADOR;250000881941;DANIEL BRAGA;12;PTB;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;752029.61;SUPLENTE;921.0;0;0.9329162181435222;0.06708378185647784
321;2020;SP;SÃO PAULO;VEREADOR;250000881942;CELINHO FAT FAMILY;12;PTB;52;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;CANTOR E COMPOSITOR;3675197.12;N;S;SIM;48500.0;SUPLENTE;919.0;0;0.966946313168421;0.03305368683157907
322;2020;SP;SÃO PAULO;VEREADOR;250000881910;PASTORA VANESSA CEZAR;12;PTB;44;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;3675197.12;N;S;SIM;80000.0;SUPLENTE;219.0;0;0.9452387263717976;0.054761273628202364
323;2020;SP;SÃO PAULO;VEREADOR;250000688223;BRUNO PIERI;12;NOVO;23;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;3675197.12;N;S;SIM;230000.0;SUPLENTE;1262.0;0;0.8098404868521616;0.19015951314783838
324;2020;SP;SÃO PAULO;VEREADOR;250000925918;ELISSON ARAUJO;12;PSC;37;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;12000.0;SUPLENTE;200.0;0;0.9174933533020362;0.08250664669796376
325;2020;SP;SÃO PAULO;VEREADOR;250001016199;SYLVIA BEATRIX;12;PSD;57;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;TERAPEUTA;3675197.12;N;S;SIM;539000.0;SUPLENTE;567.0;0;0.973139838817918;0.026860161182081968
326;2020;SP;SÃO PAULO;VEREADOR;250001016163;MARCO HEBROM;12;PSD;48;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;812000.0;SUPLENTE;222.0;0;0.949974663227919;0.05002533677208096
327;2020;SP;SÃO PAULO;VEREADOR;250000640990;SOARES ALEMÃO;12;PL;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;160100.0;SUPLENTE;979.0;0;0.9639726435207366;0.036027356479263396
328;2020;SP;SÃO PAULO;VEREADOR;250000687520;ANALÚ BRINKMANN;12;PC do B;49;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;3675197.12;N;S;SIM;5326.0;NÃO ELEITO;55.0;0;0.960501584075488;0.03949841592451201
329;2020;SP;SÃO PAULO;VEREADOR;250000885495;DUIA CABELEIREIRO;12;SOLIDARIEDADE;28;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;CABELEIREIRO E BARBEIRO;3675197.12;N;S;SIM;27388.0;NÃO ELEITO;446.0;0;0.8605447730613975;0.13945522693860252
330;2020;SP;SÃO PAULO;VEREADOR;250000883864;DILMA TEIXEIRA;12;REPUBLICANOS;54;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;213975.31;SUPLENTE;173.0;0;0.9697814074679698;0.030218592532030162
331;2020;SP;SÃO PAULO;VEREADOR;250000667409;IGOR DA JUVENTUDE TRABALHADORA;12;PCB;24;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;3675197.12;N;S;SIM;12500.0;NÃO ELEITO;1654.0;0;0.8268190043574266;0.17318099564257344
332;2020;SP;SÃO PAULO;VEREADOR;250001100740;PROFESSOR OZEIAS;12;PMB;34;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;3675197.12;S;S;SIM;122054.06;NÃO ELEITO;0.0;0;0.8991236190994699;0.1008763809005301
333;2020;SP;SÃO PAULO;VEREADOR;250000925979;GILBERTO NASCIMENTO JR;12;PSC;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;3675197.12;N;S;SIM;443000.0;ELEITO POR MÉDIA;22659.0;1;0.9290542409726381;0.07094575902736194
334;2020;SP;SÃO PAULO;VEREADOR;250000658746;SERGIO PEREIRA;12;PATRIOTA;52;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;162500.0;SUPLENTE;544.0;0;0.9661448051884882;0.033855194811511724
335;2020;SP;SÃO PAULO;VEREADOR;250000686834;ROSIVALDO MOREIRA;12;PSOL;47;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);PRETA;PADEIRO, CONFEITEIRO E ASSEMELHADOS;3675197.12;N;S;SIM;340000.0;SUPLENTE;474.0;0;0.9518518342356284;0.0481481657643717
336;2020;SP;SÃO PAULO;VEREADOR;250000640991;BENONI MOURA;12;PL;49;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR;3675197.12;N;S;SIM;300000.0;SUPLENTE;72.0;0;0.9578960993474998;0.04210390065250023
337;2020;SP;SÃO PAULO;VEREADOR;250000811376;PROFESSORA NEUSA;12;PODE;58;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;3675197.12;N;S;SIM;78000.0;SUPLENTE;366.0;0;0.9772498071470391;0.02275019285296083
338;2020;SP;SÃO PAULO;VEREADOR;250000753991;ANDREA CAPITULINO;3;PSL;42;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;240000.0;NÃO ELEITO;0.0;0;0.9359738007769135;0.06402619922308647
339;2020;SP;SÃO PAULO;VEREADOR;250000885519;BRÍGIDA CAIRES;12;SOLIDARIEDADE;27;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;DONA DE CASA;3675197.12;N;S;SIM;4300.0;NÃO ELEITO;109.0;0;0.8532124076757979;0.1467875923242022
340;2020;SP;SÃO PAULO;VEREADOR;250000944983;RIBEIRO DE SOUZA;12;CIDADANIA;80;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;3675197.12;N;S;SIM;8000.0;NÃO ELEITO;277.0;0;0.9945538673786473;0.005446132621352708
341;2020;SP;SÃO PAULO;VEREADOR;250001088461;ANDREA DE PAULA;12;MDB;41;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;3675197.12;N;S;SIM;60500.950000000004;SUPLENTE;798.0;0;0.9344875092769891;0.06551249072301085
342;2020;SP;SÃO PAULO;VEREADOR;250000881932;MAJOR VENTURA;12;PTB;55;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;3675197.12;N;S;SIM;1282608.76;SUPLENTE;461.0;0;0.964178465789202;0.035821534210798034
343;2020;SP;SÃO PAULO;VEREADOR;250001259482;GETSON SILVA;12;PRTB;40;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);BRANCA;VIGILANTE;3675197.12;N;S;SIM;53857.0;NÃO ELEITO;145.0;0;0.9305094491386328;0.0694905508613673
344;2020;SP;SÃO PAULO;VEREADOR;250000789471;JOSÉ JUSTINO;3;PT;57;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;50000.0;NÃO ELEITO;0.0;0;0.9758903830085103;0.024109616991489752
345;2020;SP;SÃO PAULO;VEREADOR;250000945008;SONINHA FRANCINE;12;CIDADANIA;53;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;VEREADOR;3675197.12;S;S;SIM;351121.31;NÃO ELEITO;13338.0;0;0.9667953614287631;0.03320463857123685
346;2020;SP;SÃO PAULO;VEREADOR;250001097170;ALEMÃO DO AÇOUGUE;12;PTC;37;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;263000.0;NÃO ELEITO;458.0;0;0.9130766024298346;0.08692339757016546
347;2020;SP;SÃO PAULO;VEREADOR;250000641032;LUCAS WRIGG;12;PL;30;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;RELAÇÕES-PÚBLICAS;3675197.12;N;S;SIM;128577.45000000001;SUPLENTE;990.0;0;0.8730232204810051;0.12697677951899491
348;2020;SP;SÃO PAULO;VEREADOR;250001041980;LUCIANE MATAHARI;12;PRTB;47;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;410545.0;NÃO ELEITO;96.0;0;0.9511673300083235;0.048832669991676486
349;2020;SP;SÃO PAULO;VEREADOR;250001159243;PROTETOR EDUARDO ROZ;12;PROS;42;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;192000.68;NÃO ELEITO;4376.0;0;0.9366786451356077;0.06332135486439228
350;2020;SP;SÃO PAULO;VEREADOR;250001088420;DR MARCO AURELIO;12;MDB;50;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;325000.0;SUPLENTE;885.0;0;0.9602381276737029;0.03976187232629715
351;2020;SP;SÃO PAULO;VEREADOR;250001119855;ROGÉRIO SANTOS;12;PDT;33;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;2000.0;NÃO ELEITO;220.0;0;0.8957821116796155;0.10421788832038452
352;2020;SP;SÃO PAULO;VEREADOR;250000686849;SIMONE NASCIMENTO;12;PSOL;28;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;JORNALISTA E REDATOR;3675197.12;N;S;SIM;3000.0;SUPLENTE;9733.0;0;0.8611813763233865;0.13881862367661346
353;2020;SP;SÃO PAULO;VEREADOR;250000919194;RENATA PIETRO;12;PSDB;44;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENFERMEIRO;3675197.12;N;S;SIM;188792.84;SUPLENTE;10267.0;0;0.9439825224077499;0.05601747759225006
354;2020;SP;SÃO PAULO;VEREADOR;250001119919;GABRIELA PERINI;12;PDT;27;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;3675197.12;N;S;SIM;60632.63;NÃO ELEITO;175.0;0;0.85166218814606;0.14833781185393996
355;2020;SP;SÃO PAULO;VEREADOR;250000945015;MALU MOLINA;12;CIDADANIA;27;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;203299.88;NÃO ELEITO;8093.0;0;0.8475318178395522;0.15246818216044775
356;2020;SP;SÃO PAULO;VEREADOR;250001088421;DANIEL DA ORPAS;12;MDB;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;EMPRESÁRIO;3675197.12;N;S;SIM;524786.69;SUPLENTE;2324.0;0;0.9233005517722848;0.07669944822771527
357;2020;SP;SÃO PAULO;VEREADOR;250000707277;MAJOR PALUMBO;12;PP;45;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;BOMBEIRO MILITAR;3675197.12;N;S;SIM;274573.03;SUPLENTE;29086.0;0;0.9463710267366754;0.05362897326332466
358;2020;SP;SÃO PAULO;VEREADOR;250000707275;PAULA BRUM;12;PP;42;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;560000.0;SUPLENTE;994.0;0;0.9314692369221492;0.06853076307785082
359;2020;SP;SÃO PAULO;VEREADOR;250001123234;JULIA BARBUIO;12;PSB;59;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ASSISTENTE SOCIAL;3675197.12;N;S;SIM;304000.1;SUPLENTE;326.0;0;0.9775559787597379;0.022444021240262173
360;2020;SP;SÃO PAULO;VEREADOR;250000707301;WILSON ROSSI;12;PP;46;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;3675197.12;N;S;SIM;1224660.0;SUPLENTE;563.0;0;0.9381988264385919;0.06180117356140814
361;2020;SP;SÃO PAULO;VEREADOR;250000651044;JUAREZ PEREIRA;12;DEM;37;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;95830.48999999999;SUPLENTE;12340.0;0;0.916109368248936;0.08389063175106408
362;2020;SP;SÃO PAULO;VEREADOR;250001154707;PROFESSOR DEUSINEY;12;REDE;38;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;PROFESSOR DE ENSINO SUPERIOR;3675197.12;N;S;SIM;168809.96;NÃO ELEITO;971.0;0;0.9197313301024407;0.0802686698975593
363;2020;SP;SÃO PAULO;VEREADOR;250001100747;MARCIA SANTOS;3;PMB;54;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;TRABALHADOR DE FABRICAÇÃO DE ROUPAS;3675197.12;N;S;SIM;19800.0;NÃO ELEITO;0.0;0;0.9710405134421496;0.028959486557850446
364;2020;SP;SÃO PAULO;VEREADOR;250000706707;BRENO DA CARRETA;12;PV;32;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;3675197.12;N;S;SIM;82500.0;SUPLENTE;778.0;0;0.8877468498853582;0.11225315011464176
365;2020;SP;SÃO PAULO;VEREADOR;250000811408;JANETE CAMARGO;12;PODE;51;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;3675197.12;N;S;SIM;54318.0;SUPLENTE;495.0;0;0.9647647455900553;0.03523525440994467
366;2020;SP;SÃO PAULO;VEREADOR;250001041956;MIRO MECÂNICO;12;PRTB;47;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;MECÂNICO DE MANUTENÇÃO;3675197.12;N;S;SIM;64200.0;NÃO ELEITO;915.0;0;0.9546687906331176;0.04533120936688243
367;2020;SP;SÃO PAULO;VEREADOR;250000706715;REINALDO SKAL TIXIRICA;12;PV;75;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;DIVORCIADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;189347.0;SUPLENTE;17.0;0;0.9921550453212233;0.00784495467877662
368;2020;SP;SÃO PAULO;VEREADOR;250001016188;LUCILA CALDAS;12;PSD;72;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;16670000.0;SUPLENTE;102.0;0;0.7135951944421084;0.28640480555789155
369;2020;SP;SÃO PAULO;VEREADOR;250001119909;THABATA GANGA;12;PDT;27;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;35000.0;NÃO ELEITO;2375.0;0;0.8523939974837688;0.14760600251623124
370;2020;SP;SÃO PAULO;VEREADOR;250001123280;CHICO PAIVA;12;PSB;33;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;34000.0;SUPLENTE;1778.0;0;0.8951518771250903;0.10484812287490973
371;2020;SP;SÃO PAULO;VEREADOR;250000686857;CELSO GIANNAZI;12;PSOL;56;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;3675197.12;N;S;SIM;2066841.68;ELEITO POR QP;28535.0;1;0.9600652591303852;0.03993474086961476
372;2020;SP;SÃO PAULO;VEREADOR;250000641025;ISAC FÉLIX;12;PL;53;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;VEREADOR;3675197.12;N;S;SIM;1042355.7000000002;ELEITO POR MÉDIA;23929.0;1;0.9614536733124032;0.03854632668759681
373;2020;SP;SÃO PAULO;VEREADOR;250000789475;HÉLIO RODRIGUES;12;PT;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;325000.0;SUPLENTE;20576.0;0;0.9626504442142834;0.03734955578571668
374;2020;SP;SÃO PAULO;VEREADOR;250000881969;JORGE DA COURRIER;3;PTB;60;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;EMPRESÁRIO;3675197.12;N;S;SIM;95000.0;NÃO ELEITO;0.0;0;0.9798768021655851;0.020123197834414883
375;2020;SP;SÃO PAULO;VEREADOR;250000919179;NAIR ALVES;12;PSDB;74;FEMININO;ENSINO MÉDIO COMPLETO;VIÚVO(A);PARDA;CANTOR E COMPOSITOR;3675197.12;N;S;SIM;158000.0;SUPLENTE;117.0;0;0.9916838025719127;0.00831619742808726
376;2020;SP;SÃO PAULO;VEREADOR;250000925964;AMARELINHO;12;PSC;46;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);PRETA;COMERCIANTE;3675197.12;N;S;SIM;433000.0;SUPLENTE;1329.0;0;0.9477664052390509;0.05223359476094911
377;2020;SP;SÃO PAULO;VEREADOR;250000881905;PAULO FRANGE;12;PTB;68;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;3675197.12;N;S;SIM;1513263.6900000002;ELEITO POR MÉDIA;17796.0;1;0.983472127519572;0.016527872480427988
378;2020;SP;SÃO PAULO;VEREADOR;250000944982;PEDRO JR;12;CIDADANIA;39;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;SERVIDOR PÚBLICO MUNICIPAL;3675197.12;N;S;SIM;20000.0;NÃO ELEITO;559.0;0;0.9267167408003825;0.07328325919961755
379;2020;SP;SÃO PAULO;VEREADOR;250000651048;MAYRA MIRANDA;12;DEM;31;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PRETA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;3675197.12;N;S;SIM;1533.9;SUPLENTE;1031.0;0;0.8828674028200854;0.11713259717991466
380;2020;SP;SÃO PAULO;VEREADOR;250000706699;DE PAULA;12;PV;71;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;15000.0;SUPLENTE;127.0;0;0.9902475043002537;0.009752495699746334
381;2020;SP;SÃO PAULO;VEREADOR;250000754030;PAULO ROBERTO;12;PSL;56;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;COMERCIANTE;3675197.12;N;S;SIM;39016.25;SUPLENTE;1527.0;0;0.9743809261361913;0.025619073863808708
382;2020;SP;SÃO PAULO;VEREADOR;250000881924;GRAÇA MACEDO;12;PTB;66;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;275000.0;SUPLENTE;101.0;0;0.9857392326603686;0.014260767339631433
383;2020;SP;SÃO PAULO;VEREADOR;250000707291;RENAN BECARE;12;PP;23;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;12327.0;SUPLENTE;1286.0;0;0.8172770525412751;0.1827229474587249
384;2020;SP;SÃO PAULO;VEREADOR;250000881954;NAVARRO;3;PTB;52;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;3675197.12;N;S;NÃO;510100.0;;;0;0.9634745171515586;0.03652548284844138
385;2020;SP;SÃO PAULO;VEREADOR;250000658732;ANDERSON CAMARGO;12;PATRIOTA;48;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;ALMOXARIFE;3675197.12;N;S;SIM;144500.0;SUPLENTE;164.0;0;0.9566573387970121;0.04334266120298787
386;2020;SP;SÃO PAULO;VEREADOR;250000651053;ANA LAZARIM;12;DEM;39;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;3675197.12;N;S;SIM;20.889999999999997;SUPLENTE;451.0;0;0.9269629897340704;0.07303701026592954
387;2020;SP;SÃO PAULO;VEREADOR;250001159205;BENTO DE JESUS;12;PROS;47;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;MASSAGISTA;3675197.12;N;S;SIM;200000.0;NÃO ELEITO;306.0;0;0.953304715585854;0.04669528441414608
388;2020;SP;SÃO PAULO;VEREADOR;250000641039;VANDERLEI ADEGA;12;PL;57;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;597722.0;SUPLENTE;435.0;0;0.9728257919051136;0.027174208094886312
389;2020;SP;SÃO PAULO;VEREADOR;250000789502;EDUARDO SUPLICY;12;PT;79;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;VEREADOR;3675197.12;N;S;SIM;3539942.87;ELEITO POR QP;167552.0;1;0.9871581443573714;0.012841855642628625
